Differential1,Differential2,Differential3,Local_Timestamp
2712,2088,2607,2024-11-03 21:46:31.742
2881,1788,1867,2024-11-03 21:46:31.743
2113,1793,2032,2024-11-03 21:46:31.744
2347,1982,2106,2024-11-03 21:46:31.745
2713,2263,1971,2024-11-03 21:46:31.746
2639,2132,2016,2024-11-03 21:46:31.914
2064,1725,2010,2024-11-03 21:46:31.916
2329,1916,1935,2024-11-03 21:46:31.917
2497,1949,2411,2024-11-03 21:46:31.918
2714,2240,2066,2024-11-03 21:46:31.920
2459,1840,1712,2024-11-03 21:46:31.974
2223,1904,2113,2024-11-03 21:46:31.976
2656,2233,2175,2024-11-03 21:46:31.978
2633,2037,2237,2024-11-03 21:46:31.979
2167,1860,2113,2024-11-03 21:46:31.980
2345,1792,1933,2024-11-03 21:46:32.094
2785,2226,2602,2024-11-03 21:46:32.095
2786,2248,1864,2024-11-03 21:46:32.097
2183,1759,1922,2024-11-03 21:46:32.098
2433,1925,1802,2024-11-03 21:46:32.099
2571,2097,2511,2024-11-03 21:46:32.100
2610,2209,2490,2024-11-03 21:46:32.101
2207,1850,1957,2024-11-03 21:46:32.102
2317,1991,1901,2024-11-03 21:46:32.102
2820,2101,2351,2024-11-03 21:46:32.103
2878,1961,2219,2024-11-03 21:46:32.216
2088,1730,2215,2024-11-03 21:46:32.274
2626,1806,1956,2024-11-03 21:46:32.276
2524,2217,2530,2024-11-03 21:46:32.278
2723,2006,2122,2024-11-03 21:46:32.280
2141,1737,1851,2024-11-03 21:46:32.280
2257,1856,2037,2024-11-03 21:46:32.281
2442,2083,2448,2024-11-03 21:46:32.281
2703,2168,2565,2024-11-03 21:46:32.282
2252,1743,2097,2024-11-03 21:46:32.283
2247,1794,1858,2024-11-03 21:46:32.395
2784,2006,2522,2024-11-03 21:46:32.396
2809,2439,2353,2024-11-03 21:46:32.398
2161,1749,1947,2024-11-03 21:46:32.399
2168,1886,2058,2024-11-03 21:46:32.401
2575,2466,2515,2024-11-03 21:46:32.456
2560,2293,2657,2024-11-03 21:46:32.458
2127,1983,1941,2024-11-03 21:46:32.458
2378,1808,2140,2024-11-03 21:46:32.460
2815,2118,2373,2024-11-03 21:46:32.460
2614,2216,2331,2024-11-03 21:46:32.461
2362,1895,2136,2024-11-03 21:46:32.573
2352,1913,2092,2024-11-03 21:46:32.575
2624,1998,2579,2024-11-03 21:46:32.576
2560,2144,1996,2024-11-03 21:46:32.577
2025,1853,2060,2024-11-03 21:46:32.578
2433,1875,1903,2024-11-03 21:46:32.579
2308,1980,2097,2024-11-03 21:46:32.580
2488,2332,2577,2024-11-03 21:46:32.633
2492,1994,2166,2024-11-03 21:46:32.634
2159,2021,2001,2024-11-03 21:46:32.635
2554,2140,1941,2024-11-03 21:46:32.753
2748,2426,2056,2024-11-03 21:46:32.755
2551,1632,1964,2024-11-03 21:46:32.757
2359,1735,1896,2024-11-03 21:46:32.758
2426,2171,2428,2024-11-03 21:46:32.759
2703,2080,2213,2024-11-03 21:46:32.760
2216,2176,1940,2024-11-03 21:46:32.760
2184,1753,1771,2024-11-03 21:46:32.761
2699,1957,2305,2024-11-03 21:46:32.761
2330,2061,2001,2024-11-03 21:46:32.815
2583,2075,2247,2024-11-03 21:46:32.933
2273,2000,1997,2024-11-03 21:46:32.937
2841,1977,2515,2024-11-03 21:46:32.938
2594,2657,2365,2024-11-03 21:46:32.939
2468,1905,1984,2024-11-03 21:46:32.940
2088,1824,2272,2024-11-03 21:46:32.941
2602,1926,2307,2024-11-03 21:46:32.942
2660,2309,2109,2024-11-03 21:46:32.942
2701,2014,2081,2024-11-03 21:46:32.943
2121,1795,1911,2024-11-03 21:46:32.944
2287,1943,2078,2024-11-03 21:46:33.114
2671,1993,2460,2024-11-03 21:46:33.117
2288,1703,2001,2024-11-03 21:46:33.119
2257,1750,2029,2024-11-03 21:46:33.121
2750,1846,2841,2024-11-03 21:46:33.123
2656,2175,1959,2024-11-03 21:46:33.124
2423,2230,1957,2024-11-03 21:46:33.124
2254,1846,2014,2024-11-03 21:46:33.126
2234,1819,2238,2024-11-03 21:46:33.127
2601,2491,2254,2024-11-03 21:46:33.128
2422,2354,1836,2024-11-03 21:46:33.129
2031,1946,2000,2024-11-03 21:46:33.234
2458,1998,2122,2024-11-03 21:46:33.294
2606,2187,2479,2024-11-03 21:46:33.295
2624,1835,2262,2024-11-03 21:46:33.298
2104,1655,1803,2024-11-03 21:46:33.299
2323,2073,2345,2024-11-03 21:46:33.301
2486,2296,2758,2024-11-03 21:46:33.301
2855,2095,2344,2024-11-03 21:46:33.302
2352,1617,2056,2024-11-03 21:46:33.302
2474,1929,2112,2024-11-03 21:46:33.303
2622,2643,2482,2024-11-03 21:46:33.414
2789,2043,1986,2024-11-03 21:46:33.415
2161,1920,1955,2024-11-03 21:46:33.416
2458,1695,2107,2024-11-03 21:46:33.418
2642,2062,2342,2024-11-03 21:46:33.474
2563,2088,2174,2024-11-03 21:46:33.475
2109,1877,1906,2024-11-03 21:46:33.476
2206,2056,2262,2024-11-03 21:46:33.477
2589,2212,2453,2024-11-03 21:46:33.533
2565,2025,2104,2024-11-03 21:46:33.534
2231,2082,1873,2024-11-03 21:46:33.596
2265,1777,2369,2024-11-03 21:46:33.600
2652,2198,2206,2024-11-03 21:46:33.606
2434,1924,2317,2024-11-03 21:46:33.611
2161,1756,1918,2024-11-03 21:46:33.614
2559,1871,1909,2024-11-03 21:46:33.616
2681,2504,2451,2024-11-03 21:46:33.655
2804,1914,2248,2024-11-03 21:46:33.657
2259,1747,1923,2024-11-03 21:46:33.658
2353,1931,2007,2024-11-03 21:46:33.659
2620,2157,2456,2024-11-03 21:46:33.774
2652,1953,2141,2024-11-03 21:46:33.777
2128,1855,1968,2024-11-03 21:46:33.778
2583,1779,2075,2024-11-03 21:46:33.780
2658,1943,2527,2024-11-03 21:46:33.780
2808,1912,2003,2024-11-03 21:46:33.781
2223,1636,2006,2024-11-03 21:46:33.781
2163,1934,2020,2024-11-03 21:46:33.782
2739,2331,2298,2024-11-03 21:46:33.835
2707,1914,2282,2024-11-03 21:46:33.835
2206,1817,2012,2024-11-03 21:46:33.836
2254,1789,2092,2024-11-03 21:46:33.957
2671,2131,2577,2024-11-03 21:46:33.959
2734,1887,2090,2024-11-03 21:46:33.961
2267,1795,1691,2024-11-03 21:46:33.963
2395,1806,2032,2024-11-03 21:46:33.964
2716,2528,2153,2024-11-03 21:46:33.965
2882,2254,2344,2024-11-03 21:46:33.966
2194,1841,2037,2024-11-03 21:46:33.968
2197,1962,2134,2024-11-03 21:46:33.968
2623,2244,2518,2024-11-03 21:46:33.969
2748,2429,2273,2024-11-03 21:46:34.134
2385,1772,2166,2024-11-03 21:46:34.135
2477,1876,1955,2024-11-03 21:46:34.136
2530,2060,2326,2024-11-03 21:46:34.138
2664,2350,2342,2024-11-03 21:46:34.139
2247,1817,1744,2024-11-03 21:46:34.140
2416,1735,1926,2024-11-03 21:46:34.140
2833,2412,2305,2024-11-03 21:46:34.141
2579,2160,2519,2024-11-03 21:46:34.142
2307,1889,1707,2024-11-03 21:46:34.143
2283,1818,1911,2024-11-03 21:46:34.315
2590,2196,2811,2024-11-03 21:46:34.316
2735,2142,2477,2024-11-03 21:46:34.317
2091,1608,1961,2024-11-03 21:46:34.318
2190,1799,2032,2024-11-03 21:46:34.319
2683,1801,2622,2024-11-03 21:46:34.320
2693,1922,2272,2024-11-03 21:46:34.322
2111,1712,1905,2024-11-03 21:46:34.323
2288,1942,2010,2024-11-03 21:46:34.324
2764,1967,2138,2024-11-03 21:46:34.324
2698,1776,2307,2024-11-03 21:46:34.434
2368,1747,1978,2024-11-03 21:46:34.435
2478,1945,1851,2024-11-03 21:46:34.436
2776,1993,2330,2024-11-03 21:46:34.494
2617,1847,2555,2024-11-03 21:46:34.498
2323,1835,1807,2024-11-03 21:46:34.499
2327,1891,2087,2024-11-03 21:46:34.501
2613,2327,2341,2024-11-03 21:46:34.502
2720,2659,2382,2024-11-03 21:46:34.503
2707,2100,1701,2024-11-03 21:46:34.504
2385,1713,1955,2024-11-03 21:46:34.505
2492,1784,1851,2024-11-03 21:46:34.614
2725,2591,2626,2024-11-03 21:46:34.617
2406,1827,2033,2024-11-03 21:46:34.619
2281,1950,1872,2024-11-03 21:46:34.620
2587,2028,1528,2024-11-03 21:46:34.675
2431,2283,2148,2024-11-03 21:46:34.676
2275,2087,1780,2024-11-03 21:46:34.677
2186,1814,1839,2024-11-03 21:46:34.678
2247,2006,2026,2024-11-03 21:46:34.679
2664,2245,2182,2024-11-03 21:46:34.680
2721,2011,2114,2024-11-03 21:46:34.794
2215,1914,1720,2024-11-03 21:46:34.795
2682,2068,2284,2024-11-03 21:46:34.797
2736,2011,1808,2024-11-03 21:46:34.798
2514,1706,1773,2024-11-03 21:46:34.799
2126,1687,2191,2024-11-03 21:46:34.800
2654,1830,2165,2024-11-03 21:46:34.801
2437,2005,2086,2024-11-03 21:46:34.854
2732,1960,1870,2024-11-03 21:46:34.856
2207,1646,1944,2024-11-03 21:46:34.857
2569,1931,2244,2024-11-03 21:46:34.974
2802,1833,2319,2024-11-03 21:46:34.976
2429,2000,1968,2024-11-03 21:46:34.979
2287,1734,1770,2024-11-03 21:46:34.980
2194,2077,1992,2024-11-03 21:46:34.981
2639,2141,2112,2024-11-03 21:46:34.982
2331,2147,2191,2024-11-03 21:46:34.983
2407,1856,1934,2024-11-03 21:46:34.984
2319,2046,1966,2024-11-03 21:46:34.985
2668,2470,2482,2024-11-03 21:46:34.986
2816,2242,2399,2024-11-03 21:46:35.156
2299,1823,1873,2024-11-03 21:46:35.214
2407,2122,1791,2024-11-03 21:46:35.216
2575,2380,2513,2024-11-03 21:46:35.218
2421,2064,2311,2024-11-03 21:46:35.220
2282,1792,1936,2024-11-03 21:46:35.221
2180,1779,2091,2024-11-03 21:46:35.222
2461,2187,2525,2024-11-03 21:46:35.223
2905,2225,2112,2024-11-03 21:46:35.224
2167,1712,2004,2024-11-03 21:46:35.224
2419,1778,2142,2024-11-03 21:46:35.226
2779,2030,2442,2024-11-03 21:46:35.334
2453,2035,2468,2024-11-03 21:46:35.336
2076,1743,1963,2024-11-03 21:46:35.338
2353,1891,2035,2024-11-03 21:46:35.339
2575,2353,2384,2024-11-03 21:46:35.341
2771,2323,2108,2024-11-03 21:46:35.342
2157,1707,2160,2024-11-03 21:46:35.343
2279,1814,2018,2024-11-03 21:46:35.344
2700,2223,2195,2024-11-03 21:46:35.345
2572,2107,1899,2024-11-03 21:46:35.346
2212,1596,1833,2024-11-03 21:46:35.455
2392,1823,1817,2024-11-03 21:46:35.514
2466,2065,2601,2024-11-03 21:46:35.515
2768,2140,2333,2024-11-03 21:46:35.516
2372,1869,1857,2024-11-03 21:46:35.518
2363,1898,1928,2024-11-03 21:46:35.519
2770,2132,2681,2024-11-03 21:46:35.520
2840,2031,2259,2024-11-03 21:46:35.520
2213,1727,1802,2024-11-03 21:46:35.522
2336,1843,2038,2024-11-03 21:46:35.522
2672,1908,2405,2024-11-03 21:46:35.633
2924,1945,2221,2024-11-03 21:46:35.635
2186,1808,2063,2024-11-03 21:46:35.635
2259,1919,1965,2024-11-03 21:46:35.636
2604,2304,2716,2024-11-03 21:46:35.694
2692,2081,2440,2024-11-03 21:46:35.695
2083,1947,1787,2024-11-03 21:46:35.696
2288,1808,2051,2024-11-03 21:46:35.697
2618,2283,2567,2024-11-03 21:46:35.698
2724,1877,2473,2024-11-03 21:46:35.700
2264,1850,2207,2024-11-03 21:46:35.813
2238,1789,1930,2024-11-03 21:46:35.815
2673,1923,2561,2024-11-03 21:46:35.816
2455,2296,2338,2024-11-03 21:46:35.817
2023,1759,1885,2024-11-03 21:46:35.818
2339,1727,2047,2024-11-03 21:46:35.819
2367,2144,2440,2024-11-03 21:46:35.874
2713,2078,2406,2024-11-03 21:46:35.876
2117,1699,2054,2024-11-03 21:46:35.878
2264,1695,1826,2024-11-03 21:46:35.879
2624,2202,2133,2024-11-03 21:46:35.881
2673,1911,2464,2024-11-03 21:46:35.995
2100,1748,1871,2024-11-03 21:46:35.997
2331,1724,1907,2024-11-03 21:46:35.999
2671,2645,2553,2024-11-03 21:46:36.001
2904,2134,2270,2024-11-03 21:46:36.003
2192,1695,2064,2024-11-03 21:46:36.004
2379,1888,1954,2024-11-03 21:46:36.005
2829,2265,2661,2024-11-03 21:46:36.007
2646,2270,2634,2024-11-03 21:46:36.054
2506,2003,1994,2024-11-03 21:46:36.055
2203,1920,1969,2024-11-03 21:46:36.174
2636,2295,2148,2024-11-03 21:46:36.175
2755,2034,2351,2024-11-03 21:46:36.176
2202,1777,1985,2024-11-03 21:46:36.177
2287,1781,1947,2024-11-03 21:46:36.184
2767,2176,2800,2024-11-03 21:46:36.186
2758,2291,2301,2024-11-03 21:46:36.186
2123,1830,1936,2024-11-03 21:46:36.187
2139,1970,1963,2024-11-03 21:46:36.187
2519,1786,2271,2024-11-03 21:46:36.188
2647,1846,2571,2024-11-03 21:46:36.358
2704,1826,1699,2024-11-03 21:46:36.360
2225,1936,2021,2024-11-03 21:46:36.364
2714,2205,2352,2024-11-03 21:46:36.366
2652,2151,2694,2024-11-03 21:46:36.368
2448,1776,1983,2024-11-03 21:46:36.370
2528,2000,1911,2024-11-03 21:46:36.372
2500,2083,1872,2024-11-03 21:46:36.373
2672,2445,2292,2024-11-03 21:46:36.375
2419,1876,2192,2024-11-03 21:46:36.376
2161,2152,1852,2024-11-03 21:46:36.476
2666,2012,1952,2024-11-03 21:46:36.534
2637,2271,2024,2024-11-03 21:46:36.536
2177,1727,1983,2024-11-03 21:46:36.537
2078,1984,1791,2024-11-03 21:46:36.539
2390,2177,2175,2024-11-03 21:46:36.540
2754,1937,2311,2024-11-03 21:46:36.541
2367,2087,2067,2024-11-03 21:46:36.541
2241,1897,1944,2024-11-03 21:46:36.542
2509,1942,1640,2024-11-03 21:46:36.543
2446,2110,1973,2024-11-03 21:46:36.597
2985,1851,2522,2024-11-03 21:46:36.654
2210,1889,1921,2024-11-03 21:46:36.655
2472,1806,2283,2024-11-03 21:46:36.717
2607,2182,2292,2024-11-03 21:46:36.722
2543,1892,2115,2024-11-03 21:46:36.727
2294,1803,2039,2024-11-03 21:46:36.730
2345,2264,2186,2024-11-03 21:46:36.734
2704,2333,2227,2024-11-03 21:46:36.736
2636,2209,2111,2024-11-03 21:46:36.739
2218,1763,1873,2024-11-03 21:46:36.740
2184,1766,2080,2024-11-03 21:46:36.835
2656,2373,2427,2024-11-03 21:46:36.837
2637,2104,2166,2024-11-03 21:46:36.840
2304,1803,2000,2024-11-03 21:46:36.843
2407,2204,1862,2024-11-03 21:46:36.844
2319,2064,2530,2024-11-03 21:46:36.894
2315,1995,2074,2024-11-03 21:46:36.897
2176,1780,2035,2024-11-03 21:46:36.898
2310,1966,2242,2024-11-03 21:46:36.900
2397,2248,2131,2024-11-03 21:46:36.901
2279,2707,2165,2024-11-03 21:46:37.015
2251,1828,1927,2024-11-03 21:46:37.018
2456,1903,2062,2024-11-03 21:46:37.020
2674,2108,2509,2024-11-03 21:46:37.021
2589,2145,1991,2024-11-03 21:46:37.023
2154,1762,1997,2024-11-03 21:46:37.024
2436,2087,2229,2024-11-03 21:46:37.025
2601,2044,2436,2024-11-03 21:46:37.074
2719,1963,2086,2024-11-03 21:46:37.075
2192,1712,2033,2024-11-03 21:46:37.076
2431,1691,2223,2024-11-03 21:46:37.197
2649,1812,2471,2024-11-03 21:46:37.201
2371,2242,1815,2024-11-03 21:46:37.205
2134,1934,1813,2024-11-03 21:46:37.208
2442,2009,2008,2024-11-03 21:46:37.212
2725,1886,2604,2024-11-03 21:46:37.215
2650,1940,2371,2024-11-03 21:46:37.218
2338,1814,1936,2024-11-03 21:46:37.219
2158,1806,2108,2024-11-03 21:46:37.221
2733,2155,2104,2024-11-03 21:46:37.222
2666,2228,1898,2024-11-03 21:46:37.254
2272,1744,1807,2024-11-03 21:46:37.373
2721,2076,2015,2024-11-03 21:46:37.375
2623,2151,2369,2024-11-03 21:46:37.376
2623,2060,2377,2024-11-03 21:46:37.378
2182,2052,1872,2024-11-03 21:46:37.379
2238,1984,1948,2024-11-03 21:46:37.379
2485,2064,2598,2024-11-03 21:46:37.380
2658,2382,2760,2024-11-03 21:46:37.381
2209,1851,1946,2024-11-03 21:46:37.381
2327,1756,1823,2024-11-03 21:46:37.382
2575,2397,2385,2024-11-03 21:46:37.554
2745,2019,2127,2024-11-03 21:46:37.555
2320,1724,1924,2024-11-03 21:46:37.556
2405,1838,1979,2024-11-03 21:46:37.557
2733,1694,2769,2024-11-03 21:46:37.558
2707,1976,2341,2024-11-03 21:46:37.560
2163,1730,1879,2024-11-03 21:46:37.561
2096,1701,2083,2024-11-03 21:46:37.562
2564,2347,2592,2024-11-03 21:46:37.563
2543,2306,2429,2024-11-03 21:46:37.564
2305,2039,1888,2024-11-03 21:46:37.675
2177,2096,2035,2024-11-03 21:46:37.734
2752,2250,2584,2024-11-03 21:46:37.735
2575,1906,2007,2024-11-03 21:46:37.737
2202,2001,2019,2024-11-03 21:46:37.738
2161,2032,1943,2024-11-03 21:46:37.739
2481,1847,2098,2024-11-03 21:46:37.740
2622,2546,2832,2024-11-03 21:46:37.741
2239,1765,1874,2024-11-03 21:46:37.743
2354,1820,2120,2024-11-03 21:46:37.745
2596,2084,2375,2024-11-03 21:46:37.856
2531,1588,2047,2024-11-03 21:46:37.858
2448,1791,1903,2024-11-03 21:46:37.859
2321,1888,2158,2024-11-03 21:46:37.861
2651,1943,2303,2024-11-03 21:46:37.914
2590,2641,2372,2024-11-03 21:46:37.915
2179,1995,2038,2024-11-03 21:46:37.917
2167,1941,1972,2024-11-03 21:46:37.918
2632,2465,2601,2024-11-03 21:46:37.919
2502,1762,2390,2024-11-03 21:46:37.921
2597,1708,1775,2024-11-03 21:46:37.924
2364,1712,2000,2024-11-03 21:46:38.033
2766,1904,2365,2024-11-03 21:46:38.035
2671,1917,2663,2024-11-03 21:46:38.036
2261,1761,2032,2024-11-03 21:46:38.037
2276,1930,2078,2024-11-03 21:46:38.038
2532,1998,2135,2024-11-03 21:46:38.039
2310,2185,2101,2024-11-03 21:46:38.094
2756,1952,1853,2024-11-03 21:46:38.159
2170,1830,1785,2024-11-03 21:46:38.161
2472,2019,2402,2024-11-03 21:46:38.162
2921,1985,2094,2024-11-03 21:46:38.214
2260,1679,2017,2024-11-03 21:46:38.215
2224,1695,1764,2024-11-03 21:46:38.216
2388,2317,2313,2024-11-03 21:46:38.218
2935,2256,2617,2024-11-03 21:46:38.219
2487,1861,2151,2024-11-03 21:46:38.220
2362,1747,1992,2024-11-03 21:46:38.222
2617,1868,1997,2024-11-03 21:46:38.222
2560,2585,1975,2024-11-03 21:46:38.273
2547,1791,2319,2024-11-03 21:46:38.334
2134,1571,1923,2024-11-03 21:46:38.393
2608,2361,2520,2024-11-03 21:46:38.394
2768,2068,2893,2024-11-03 21:46:38.395
2330,2019,2097,2024-11-03 21:46:38.396
2608,1823,2017,2024-11-03 21:46:38.459
2558,1774,2080,2024-11-03 21:46:38.464
2677,1916,2649,2024-11-03 21:46:38.468
2330,2180,1806,2024-11-03 21:46:38.472
2444,2044,2015,2024-11-03 21:46:38.475
2276,1744,1917,2024-11-03 21:46:38.478
2618,1955,2494,2024-11-03 21:46:38.575
2237,1784,2015,2024-11-03 21:46:38.577
2073,2043,2030,2024-11-03 21:46:38.580
2434,2098,2183,2024-11-03 21:46:38.582
2584,1994,2446,2024-11-03 21:46:38.584
2534,1879,1814,2024-11-03 21:46:38.585
2137,1749,1959,2024-11-03 21:46:38.586
2481,1845,2090,2024-11-03 21:46:38.588
2470,1904,2023,2024-11-03 21:46:38.593
2832,2122,1839,2024-11-03 21:46:38.594
2140,1829,1883,2024-11-03 21:46:38.595
2318,1902,1911,2024-11-03 21:46:38.755
2904,2092,2486,2024-11-03 21:46:38.756
2516,1905,2216,2024-11-03 21:46:38.758
2154,2072,2085,2024-11-03 21:46:38.759
2447,2228,1911,2024-11-03 21:46:38.760
2507,2272,2830,2024-11-03 21:46:38.761
2758,1908,2249,2024-11-03 21:46:38.761
2058,1666,1865,2024-11-03 21:46:38.762
2419,1939,2076,2024-11-03 21:46:38.763
2608,2293,2471,2024-11-03 21:46:38.763
2617,2362,1759,2024-11-03 21:46:38.874
2061,1790,1729,2024-11-03 21:46:38.875
2212,1908,1971,2024-11-03 21:46:38.877
2654,2129,2328,2024-11-03 21:46:38.933
2978,1891,1904,2024-11-03 21:46:38.935
2169,1808,1721,2024-11-03 21:46:38.936
2186,2095,2188,2024-11-03 21:46:38.937
2569,2311,2254,2024-11-03 21:46:38.938
2624,2236,1953,2024-11-03 21:46:38.939
2208,1795,2143,2024-11-03 21:46:38.940
2347,1762,1987,2024-11-03 21:46:39.059
2485,2075,2174,2024-11-03 21:46:39.062
2665,1966,2082,2024-11-03 21:46:39.066
2139,1808,2037,2024-11-03 21:46:39.068
2393,1890,2036,2024-11-03 21:46:39.069
2926,2185,2425,2024-11-03 21:46:39.114
2726,2182,2157,2024-11-03 21:46:39.115
2160,1660,1879,2024-11-03 21:46:39.116
2310,1910,2082,2024-11-03 21:46:39.117
2593,2075,2449,2024-11-03 21:46:39.118
2735,2242,2105,2024-11-03 21:46:39.234
2157,1732,1911,2024-11-03 21:46:39.235
2437,2057,2327,2024-11-03 21:46:39.237
2538,2358,2488,2024-11-03 21:46:39.239
2752,2262,1953,2024-11-03 21:46:39.240
2169,1804,1793,2024-11-03 21:46:39.241
2441,1818,2084,2024-11-03 21:46:39.242
2606,2209,2254,2024-11-03 21:46:39.243
2688,2145,2080,2024-11-03 21:46:39.294
2063,1985,1925,2024-11-03 21:46:39.296
2215,2026,1989,2024-11-03 21:46:39.296
2483,2272,2440,2024-11-03 21:46:39.415
2777,2175,2375,2024-11-03 21:46:39.416
2175,1849,1867,2024-11-03 21:46:39.418
2311,2057,1887,2024-11-03 21:46:39.419
2667,1872,2446,2024-11-03 21:46:39.420
2560,2533,2415,2024-11-03 21:46:39.421
2291,1758,2029,2024-11-03 21:46:39.422
1923,2047,2276,2024-11-03 21:46:39.423
2620,2164,2470,2024-11-03 21:46:39.424
2572,2058,2328,2024-11-03 21:46:39.474
2532,1992,1893,2024-11-03 21:46:39.594
2186,1896,2090,2024-11-03 21:46:39.597
2652,2467,2515,2024-11-03 21:46:39.599
2703,2155,2682,2024-11-03 21:46:39.600
2188,1933,1851,2024-11-03 21:46:39.603
2358,1696,1962,2024-11-03 21:46:39.604
2536,2265,2565,2024-11-03 21:46:39.606
2623,2056,2009,2024-11-03 21:46:39.607
2454,1797,2095,2024-11-03 21:46:39.608
2135,1777,2072,2024-11-03 21:46:39.609
2816,2837,2088,2024-11-03 21:46:39.775
2677,2016,2493,2024-11-03 21:46:39.778
2187,2024,1950,2024-11-03 21:46:39.779
2160,1936,1920,2024-11-03 21:46:39.781
2521,2160,2425,2024-11-03 21:46:39.783
2638,2225,2489,2024-11-03 21:46:39.785
2236,1896,1999,2024-11-03 21:46:39.787
2158,1824,2025,2024-11-03 21:46:39.788
2720,2204,2565,2024-11-03 21:46:39.789
2568,2085,2519,2024-11-03 21:46:39.790
2404,2044,1916,2024-11-03 21:46:39.896
2359,1855,2234,2024-11-03 21:46:39.901
2456,2206,2528,2024-11-03 21:46:39.954
2608,2327,2768,2024-11-03 21:46:39.955
2248,1680,2111,2024-11-03 21:46:39.956
2235,1999,2047,2024-11-03 21:46:39.958
2703,2603,2109,2024-11-03 21:46:39.958
2607,1922,2008,2024-11-03 21:46:39.960
2314,2027,1946,2024-11-03 21:46:39.960
2099,2004,1677,2024-11-03 21:46:39.961
2489,2076,2093,2024-11-03 21:46:39.962
2601,1992,2225,2024-11-03 21:46:40.074
2249,1889,1996,2024-11-03 21:46:40.075
2329,1779,2051,2024-11-03 21:46:40.076
2560,2021,2659,2024-11-03 21:46:40.133
2811,2161,2626,2024-11-03 21:46:40.135
2159,1663,1936,2024-11-03 21:46:40.137
2090,1925,1988,2024-11-03 21:46:40.139
2670,2385,2287,2024-11-03 21:46:40.141
2503,1936,2451,2024-11-03 21:46:40.142
2258,2179,1929,2024-11-03 21:46:40.143
2193,1921,2054,2024-11-03 21:46:40.254
2688,2514,2563,2024-11-03 21:46:40.255
2889,2503,1948,2024-11-03 21:46:40.256
2280,1871,1872,2024-11-03 21:46:40.256
2344,2166,1992,2024-11-03 21:46:40.258
2560,2721,2252,2024-11-03 21:46:40.259
2783,1837,2756,2024-11-03 21:46:40.374
2304,1971,2227,2024-11-03 21:46:40.375
2267,1686,1906,2024-11-03 21:46:40.376
2304,1909,2116,2024-11-03 21:46:40.379
2825,1952,2690,2024-11-03 21:46:40.434
2227,1487,2259,2024-11-03 21:46:40.435
2213,1741,2063,2024-11-03 21:46:40.436
2377,2138,2255,2024-11-03 21:46:40.438
2714,1596,2507,2024-11-03 21:46:40.439
2236,2148,2092,2024-11-03 21:46:40.440
2223,1879,1912,2024-11-03 21:46:40.441
2367,2183,2258,2024-11-03 21:46:40.442
2651,2176,2567,2024-11-03 21:46:40.495
2841,2103,2121,2024-11-03 21:46:40.497
2416,1741,1656,2024-11-03 21:46:40.497
2220,2316,2121,2024-11-03 21:46:40.614
2748,2024,2111,2024-11-03 21:46:40.615
2666,1806,1995,2024-11-03 21:46:40.616
1943,2036,1857,2024-11-03 21:46:40.618
2298,1777,2189,2024-11-03 21:46:40.618
2735,1953,2228,2024-11-03 21:46:40.620
2284,1879,2474,2024-11-03 21:46:40.621
2116,1667,2181,2024-11-03 21:46:40.623
2023,1852,2090,2024-11-03 21:46:40.624
2756,1815,2470,2024-11-03 21:46:40.625
2553,2061,2161,2024-11-03 21:46:40.793
2274,1985,1967,2024-11-03 21:46:40.794
2429,2138,2385,2024-11-03 21:46:40.796
2445,1851,2861,2024-11-03 21:46:40.797
2538,1955,2198,2024-11-03 21:46:40.798
